age,job,marital,education,default,housing,loan,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Deposit
25,blue-collar,single,basic.9y,unknown,no,no,1.4,93.918,-42.7,4.963,5228.1,0
24,services,single,basic.9y,no,yes,yes,-1.8,92.893,-46.2,1.25,5099.1,0
59,admin.,married,high.school,no,yes,no,-2.9,92.469,-33.6,1.029,5076.2,0
43,blue-collar,married,basic.4y,unknown,yes,no,-1.8,92.893,-46.2,1.344,5099.1,0
37,unemployed,married,professional.course,no,yes,no,1.1,93.994,-36.4,4.858,5191.0,0
48,technician,married,professional.course,no,yes,no,1.1,93.994,-36.4,4.855,5191.0,0
36,blue-collar,married,basic.4y,no,no,yes,-0.1,93.2,-42.0,4.12,5195.8,0
34,services,divorced,high.school,no,yes,no,-1.1,94.199,-37.5,0.882,4963.6,0
28,blue-collar,single,high.school,unknown,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
34,admin.,married,university.degree,no,yes,no,1.4,93.444,-36.1,4.964,5228.1,0
25,unemployed,single,high.school,no,no,no,-1.7,94.027,-38.3,0.904,4991.6,0
32,services,married,high.school,no,no,no,1.4,94.465,-41.8,4.96,5228.1,0
35,technician,divorced,professional.course,no,no,yes,-0.1,93.2,-42.0,4.12,5195.8,0
33,blue-collar,married,basic.9y,no,no,no,1.4,94.465,-41.8,4.864,5228.1,0
30,entrepreneur,married,university.degree,no,no,no,1.1,93.994,-36.4,4.86,5191.0,0
33,blue-collar,married,basic.6y,unknown,yes,no,1.4,93.918,-42.7,4.957,5228.1,0
31,admin.,married,university.degree,no,yes,no,-1.8,92.893,-46.2,1.281,5099.1,1
54,technician,divorced,university.degree,no,yes,no,-1.8,92.893,-46.2,1.334,5099.1,0
51,blue-collar,married,basic.4y,no,yes,yes,1.4,94.465,-41.8,4.865,5228.1,0
37,services,married,basic.9y,unknown,no,yes,1.1,93.994,-36.4,4.859,5191.0,0
28,technician,single,professional.course,no,no,yes,-2.9,92.201,-31.4,0.879,5076.2,0
27,blue-collar,married,basic.9y,no,yes,yes,-1.8,92.893,-46.2,1.25,5099.1,0
48,technician,divorced,university.degree,no,yes,no,1.4,94.465,-41.8,4.962,5228.1,0
37,housemaid,married,basic.4y,no,yes,no,1.4,93.918,-42.7,4.961,5228.1,0
37,admin.,divorced,university.degree,no,no,no,1.4,93.444,-36.1,4.966,5228.1,0
42,blue-collar,married,basic.4y,no,no,no,1.1,93.994,-36.4,4.856,5191.0,0
52,housemaid,married,basic.4y,unknown,yes,yes,1.4,93.444,-36.1,4.963,5228.1,0
46,services,married,high.school,no,no,no,-1.8,93.075,-47.1,1.405,5099.1,0
43,technician,married,basic.9y,unknown,yes,yes,1.4,94.465,-41.8,4.959,5228.1,0
42,technician,married,university.degree,no,no,yes,-2.9,92.469,-33.6,1.029,5076.2,0
29,student,single,high.school,unknown,no,yes,-1.8,92.893,-46.2,1.344,5099.1,0
49,retired,married,basic.4y,unknown,yes,no,-1.8,92.893,-46.2,1.291,5099.1,0
36,blue-collar,married,basic.9y,no,yes,yes,-1.8,92.893,-46.2,1.281,5099.1,0
42,admin.,single,basic.9y,unknown,no,no,1.1,93.994,-36.4,4.864,5191.0,0
35,entrepreneur,single,university.degree,no,yes,no,1.4,93.918,-42.7,4.96,5228.1,0
59,retired,married,high.school,unknown,no,yes,1.4,94.465,-41.8,4.866,5228.1,0
53,blue-collar,married,professional.course,unknown,no,yes,-1.8,92.893,-46.2,1.334,5099.1,0
34,blue-collar,married,basic.9y,no,no,no,1.1,93.994,-36.4,4.858,5191.0,0
36,technician,married,university.degree,no,yes,no,1.1,93.994,-36.4,4.858,5191.0,0
56,entrepreneur,divorced,university.degree,no,no,no,-1.8,93.075,-47.1,1.498,5099.1,0
30,admin.,single,university.degree,no,yes,yes,-0.1,93.798,-40.4,5.0,5195.8,1
34,technician,married,professional.course,no,no,no,1.4,93.444,-36.1,4.965,5228.1,0
32,admin.,single,university.degree,no,unknown,unknown,-1.8,92.843,-50.0,1.52,5099.1,0
25,services,divorced,high.school,no,yes,no,1.1,93.994,-36.4,4.855,5191.0,0
46,technician,married,university.degree,unknown,no,yes,1.4,94.465,-41.8,4.958,5228.1,1
57,technician,married,professional.course,unknown,no,no,1.4,93.444,-36.1,4.965,5228.1,0
31,entrepreneur,married,high.school,no,yes,no,-0.1,93.2,-42.0,4.12,5195.8,0
30,admin.,single,high.school,no,no,no,1.4,93.444,-36.1,4.964,5228.1,0
47,admin.,divorced,university.degree,unknown,no,no,-0.1,93.2,-42.0,4.191,5195.8,0
38,blue-collar,single,basic.4y,unknown,no,no,1.1,93.994,-36.4,4.855,5191.0,0
26,admin.,single,high.school,no,no,no,-3.4,92.431,-26.9,0.73,5017.5,1
43,entrepreneur,single,unknown,no,no,no,-2.9,92.469,-33.6,1.048,5076.2,0
28,blue-collar,single,basic.6y,no,yes,yes,-1.8,92.893,-46.2,1.25,5099.1,0
44,admin.,single,university.degree,unknown,yes,no,1.4,94.465,-41.8,4.959,5228.1,0
56,blue-collar,married,basic.4y,no,yes,no,-1.8,92.893,-46.2,1.299,5099.1,0
53,unemployed,married,unknown,unknown,no,no,1.1,93.994,-36.4,4.86,5191.0,0
36,entrepreneur,married,unknown,unknown,yes,no,1.1,93.994,-36.4,4.855,5191.0,0
40,housemaid,married,basic.4y,no,yes,yes,1.1,93.994,-36.4,4.855,5191.0,0
36,blue-collar,single,basic.9y,no,no,no,1.4,94.465,-41.8,4.961,5228.1,0
31,admin.,married,basic.9y,no,yes,no,1.4,93.918,-42.7,4.961,5228.1,0
38,admin.,divorced,high.school,no,yes,no,-1.8,92.893,-46.2,1.299,5099.1,0
30,services,married,high.school,no,yes,no,1.1,93.994,-36.4,4.858,5191.0,0
28,admin.,single,university.degree,no,yes,no,-1.8,93.369,-34.8,0.643,5008.7,0
31,technician,single,university.degree,no,yes,no,-1.7,94.055,-39.8,0.767,4991.6,0
56,admin.,married,university.degree,unknown,yes,yes,1.4,93.444,-36.1,4.965,5228.1,0
38,technician,single,university.degree,no,yes,no,-1.1,94.601,-49.5,1.032,4963.6,0
32,blue-collar,divorced,professional.course,no,no,no,1.4,93.918,-42.7,4.963,5228.1,0
31,blue-collar,married,basic.9y,no,yes,yes,-1.8,92.893,-46.2,1.291,5099.1,0
44,entrepreneur,divorced,university.degree,no,yes,no,1.1,93.994,-36.4,4.856,5191.0,0
31,admin.,single,university.degree,no,yes,no,-1.8,93.369,-34.8,0.646,5008.7,1
29,admin.,married,high.school,no,no,no,1.4,93.918,-42.7,4.958,5228.1,0
68,retired,married,university.degree,no,yes,no,-1.7,94.215,-40.3,0.889,4991.6,1
50,technician,married,unknown,no,yes,no,-1.8,92.893,-46.2,1.344,5099.1,0
35,entrepreneur,married,university.degree,no,no,no,1.4,94.465,-41.8,4.864,5228.1,0
30,admin.,single,university.degree,no,yes,no,-1.7,94.027,-38.3,0.9,4991.6,1
77,retired,married,basic.4y,no,no,no,-1.7,94.027,-38.3,0.904,4991.6,1
50,technician,married,professional.course,no,no,no,1.1,93.994,-36.4,4.856,5191.0,0
38,blue-collar,single,basic.4y,no,yes,no,-1.8,92.893,-46.2,1.334,5099.1,0
59,retired,married,university.degree,unknown,no,no,1.4,93.444,-36.1,4.964,5228.1,0
53,unknown,married,high.school,unknown,no,no,1.1,93.994,-36.4,4.857,5191.0,0
38,technician,single,university.degree,no,yes,yes,1.1,93.994,-36.4,4.856,5191.0,0
25,services,single,high.school,no,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
59,admin.,married,basic.4y,unknown,yes,yes,1.4,93.444,-36.1,4.963,5228.1,0
46,technician,married,basic.9y,unknown,yes,no,1.4,93.918,-42.7,4.961,5228.1,0
45,self-employed,married,basic.4y,no,no,no,1.4,93.444,-36.1,4.968,5228.1,0
50,entrepreneur,married,professional.course,no,yes,no,1.4,93.918,-42.7,4.966,5228.1,0
25,blue-collar,single,basic.6y,unknown,no,yes,1.1,93.994,-36.4,4.857,5191.0,0
62,technician,married,unknown,no,yes,no,-1.8,93.749,-34.6,0.645,5008.7,0
42,self-employed,divorced,professional.course,no,yes,no,-0.1,93.2,-42.0,4.153,5195.8,0
43,services,married,basic.6y,no,yes,no,-3.4,92.379,-29.8,0.75,5017.5,0
43,blue-collar,married,basic.9y,no,no,yes,-1.8,93.075,-47.1,1.405,5099.1,0
31,blue-collar,married,basic.9y,no,yes,no,-0.1,93.2,-42.0,4.076,5195.8,0
27,blue-collar,married,basic.6y,unknown,no,no,1.1,93.994,-36.4,4.857,5191.0,0
56,retired,married,basic.4y,no,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
60,admin.,married,high.school,unknown,no,no,1.4,93.918,-42.7,4.962,5228.1,0
55,technician,married,basic.9y,no,no,no,-0.1,93.2,-42.0,4.12,5195.8,0
18,student,single,high.school,no,no,no,-3.4,92.649,-30.1,0.714,5017.5,1
33,technician,single,university.degree,no,no,no,1.4,93.444,-36.1,4.962,5228.1,0
48,blue-collar,married,basic.6y,no,yes,no,-1.8,92.893,-46.2,1.281,5099.1,0
56,technician,married,professional.course,no,no,no,-0.1,93.798,-40.4,4.936,5195.8,0
40,services,married,basic.6y,unknown,no,yes,1.4,94.465,-41.8,4.961,5228.1,0
32,management,single,university.degree,no,yes,no,1.4,94.465,-41.8,4.958,5228.1,0
48,blue-collar,married,basic.4y,no,no,no,1.4,93.918,-42.7,4.96,5228.1,0
58,unemployed,married,basic.9y,no,yes,no,-1.8,93.749,-34.6,0.644,5008.7,1
54,admin.,divorced,university.degree,no,yes,no,-3.4,92.431,-26.9,0.735,5017.5,0
75,retired,married,basic.4y,no,yes,no,-1.1,94.601,-49.5,0.959,4963.6,0
42,blue-collar,divorced,basic.9y,no,no,no,1.1,93.994,-36.4,4.86,5191.0,0
47,admin.,married,high.school,no,yes,no,1.4,93.444,-36.1,4.963,5228.1,0
32,technician,divorced,basic.9y,no,no,no,-1.8,93.075,-47.1,1.405,5099.1,0
45,admin.,married,university.degree,no,no,no,1.4,93.918,-42.7,4.968,5228.1,0
53,admin.,married,basic.9y,no,no,no,1.4,94.465,-41.8,4.967,5228.1,0
46,technician,married,professional.course,no,yes,no,-1.7,94.027,-38.3,0.904,4991.6,1
53,admin.,divorced,university.degree,no,yes,no,-1.8,93.369,-34.8,0.65,5008.7,0
33,services,married,high.school,no,no,no,-1.8,92.893,-46.2,1.334,5099.1,0
29,blue-collar,married,high.school,no,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
38,entrepreneur,married,university.degree,unknown,no,no,1.4,93.918,-42.7,4.96,5228.1,0
39,unemployed,divorced,university.degree,unknown,no,no,1.4,93.444,-36.1,4.968,5228.1,0
35,admin.,single,university.degree,no,yes,no,-1.1,94.601,-49.5,1.032,4963.6,0
58,services,married,basic.4y,no,no,no,1.4,94.465,-41.8,4.955,5228.1,0
42,blue-collar,married,basic.9y,no,yes,no,-3.0,92.713,-33.0,0.721,5023.5,0
57,management,married,university.degree,no,no,no,-1.1,94.199,-37.5,0.883,4963.6,1
36,management,married,university.degree,no,no,no,-1.8,92.893,-46.2,1.327,5099.1,0
40,admin.,single,university.degree,no,no,no,-0.1,93.2,-42.0,4.12,5195.8,0
38,blue-collar,married,basic.4y,unknown,yes,no,-1.8,92.893,-46.2,1.244,5099.1,0
41,blue-collar,married,high.school,no,yes,no,-1.8,92.893,-46.2,1.25,5099.1,0
52,blue-collar,married,basic.4y,unknown,yes,no,1.4,93.918,-42.7,4.962,5228.1,1
34,blue-collar,married,basic.9y,no,yes,no,-1.8,92.893,-46.2,1.244,5099.1,0
26,services,single,high.school,no,no,yes,1.4,93.918,-42.7,4.961,5228.1,0
53,technician,married,professional.course,unknown,no,no,1.4,93.918,-42.7,4.963,5228.1,0
46,technician,married,professional.course,no,yes,no,-1.8,92.893,-46.2,1.291,5099.1,0
39,technician,single,professional.course,no,no,no,-1.8,92.893,-46.2,1.281,5099.1,0
35,blue-collar,divorced,basic.4y,unknown,yes,no,1.4,94.465,-41.8,4.865,5228.1,0
44,blue-collar,married,basic.4y,no,yes,no,1.1,93.994,-36.4,4.856,5191.0,0
48,blue-collar,married,basic.4y,no,no,no,1.1,93.994,-36.4,4.856,5191.0,0
35,services,married,basic.6y,no,no,no,1.1,93.994,-36.4,4.857,5191.0,0
31,admin.,married,university.degree,unknown,no,no,1.4,93.444,-36.1,4.965,5228.1,0
32,blue-collar,married,professional.course,no,yes,no,-1.8,92.893,-46.2,1.25,5099.1,0
41,self-employed,married,basic.9y,unknown,no,no,1.4,93.918,-42.7,4.957,5228.1,0
30,services,married,high.school,no,no,yes,1.4,94.465,-41.8,4.864,5228.1,0
36,admin.,married,high.school,no,no,no,-1.8,93.075,-47.1,1.4,5099.1,0
49,blue-collar,married,basic.9y,unknown,no,no,1.4,93.444,-36.1,4.963,5228.1,0
29,admin.,married,university.degree,no,no,yes,1.4,94.465,-41.8,4.959,5228.1,0
31,blue-collar,divorced,basic.9y,no,yes,no,1.4,94.465,-41.8,4.866,5228.1,0
48,blue-collar,single,basic.6y,unknown,yes,no,1.4,93.918,-42.7,4.962,5228.1,0
29,technician,single,university.degree,no,no,no,1.1,93.994,-36.4,4.858,5191.0,0
39,admin.,divorced,high.school,no,no,no,1.4,93.918,-42.7,4.961,5228.1,0
43,technician,married,university.degree,no,yes,no,1.4,93.444,-36.1,4.962,5228.1,0
25,management,single,university.degree,no,no,no,-1.1,94.199,-37.5,0.877,4963.6,0
33,admin.,single,high.school,no,unknown,unknown,1.1,93.994,-36.4,4.86,5191.0,0
38,technician,married,high.school,no,no,no,1.4,93.444,-36.1,4.968,5228.1,0
40,blue-collar,married,basic.4y,no,no,no,1.4,94.465,-41.8,4.864,5228.1,0
46,admin.,married,professional.course,no,yes,no,-1.8,93.075,-47.1,1.423,5099.1,0
28,student,single,high.school,no,yes,yes,1.4,94.465,-41.8,4.962,5228.1,0
27,entrepreneur,divorced,university.degree,unknown,no,no,-1.8,92.893,-46.2,1.266,5099.1,0
35,admin.,married,high.school,unknown,yes,no,1.1,93.994,-36.4,4.859,5191.0,0
60,admin.,married,unknown,unknown,yes,no,-3.0,92.713,-33.0,0.721,5023.5,1
31,services,single,high.school,unknown,no,no,-0.1,93.2,-42.0,4.191,5195.8,0
27,admin.,single,university.degree,no,yes,no,-1.8,93.075,-47.1,1.365,5099.1,0
56,services,married,high.school,unknown,no,yes,1.4,93.918,-42.7,4.962,5228.1,0
54,technician,married,basic.9y,no,no,no,-3.4,92.649,-30.1,0.715,5017.5,1
30,management,married,university.degree,no,yes,no,-3.4,92.379,-29.8,0.797,5017.5,0
34,unemployed,single,university.degree,no,yes,no,-1.7,94.055,-39.8,0.761,4991.6,1
50,blue-collar,married,basic.9y,no,yes,no,1.1,93.994,-36.4,4.859,5191.0,0
29,blue-collar,married,high.school,no,no,no,1.4,94.465,-41.8,4.866,5228.1,0
40,admin.,married,university.degree,no,no,no,1.4,93.444,-36.1,4.968,5228.1,1
30,services,single,high.school,no,no,no,1.4,93.918,-42.7,4.963,5228.1,0
42,housemaid,married,high.school,no,yes,no,-1.8,92.893,-46.2,1.27,5099.1,0
52,blue-collar,married,basic.9y,no,yes,no,-1.8,92.893,-46.2,1.25,5099.1,0
42,technician,married,university.degree,no,no,no,-1.7,94.027,-38.3,0.898,4991.6,1
44,admin.,married,high.school,no,no,no,1.4,93.918,-42.7,4.96,5228.1,0
30,management,single,high.school,no,no,yes,-0.1,93.2,-42.0,4.153,5195.8,0
31,technician,single,university.degree,no,no,no,-0.1,93.2,-42.0,4.153,5195.8,0
47,services,divorced,high.school,no,yes,no,-1.8,92.893,-46.2,1.25,5099.1,0
29,admin.,married,university.degree,no,yes,yes,-1.8,93.075,-47.1,1.405,5099.1,0
73,retired,divorced,basic.4y,unknown,yes,no,-1.7,94.027,-38.3,0.904,4991.6,0
38,entrepreneur,married,basic.9y,no,no,no,1.1,93.994,-36.4,4.856,5191.0,0
59,admin.,divorced,high.school,no,yes,yes,1.4,93.918,-42.7,4.962,5228.1,0
33,technician,married,professional.course,no,yes,no,-0.1,93.798,-40.4,4.827,5195.8,1
44,management,married,basic.9y,no,yes,no,-0.1,93.2,-42.0,4.153,5195.8,0
29,admin.,single,university.degree,no,yes,yes,-2.9,92.963,-40.8,1.26,5076.2,0
31,blue-collar,married,basic.9y,unknown,no,no,-0.1,93.2,-42.0,4.076,5195.8,0
26,admin.,single,university.degree,no,no,yes,-2.9,92.469,-33.6,0.908,5076.2,0
56,retired,married,university.degree,no,no,no,-1.8,92.893,-46.2,1.27,5099.1,1
33,self-employed,single,university.degree,no,yes,no,1.4,94.465,-41.8,4.865,5228.1,0
46,admin.,married,university.degree,unknown,no,no,1.4,93.444,-36.1,4.968,5228.1,0
32,services,married,professional.course,no,yes,no,1.1,93.994,-36.4,4.856,5191.0,0
41,admin.,divorced,university.degree,no,yes,no,1.4,93.444,-36.1,4.968,5228.1,0
52,admin.,married,university.degree,unknown,yes,no,1.4,93.444,-36.1,4.963,5228.1,0
27,blue-collar,single,basic.9y,no,yes,yes,1.4,93.918,-42.7,4.962,5228.1,0
31,technician,single,university.degree,no,unknown,unknown,1.4,93.444,-36.1,4.967,5228.1,0
26,entrepreneur,single,high.school,no,yes,no,-1.8,93.075,-47.1,1.479,5099.1,1
44,technician,single,unknown,unknown,no,no,1.1,93.994,-36.4,4.859,5191.0,0
34,blue-collar,married,basic.4y,no,no,no,1.4,93.918,-42.7,4.957,5228.1,0
35,management,married,university.degree,no,yes,no,-0.1,93.2,-42.0,4.021,5195.8,0
48,blue-collar,married,basic.9y,no,no,yes,1.4,93.444,-36.1,4.97,5228.1,0
30,services,single,high.school,no,no,no,-1.8,92.893,-46.2,1.244,5099.1,1
30,blue-collar,single,basic.6y,no,no,no,1.4,93.918,-42.7,4.963,5228.1,0
36,blue-collar,married,basic.9y,no,yes,yes,1.4,94.465,-41.8,4.864,5228.1,0
39,technician,divorced,professional.course,no,yes,no,-1.8,92.893,-46.2,1.334,5099.1,1
40,services,single,high.school,no,no,no,-1.8,93.075,-47.1,1.466,5099.1,0
55,entrepreneur,married,professional.course,no,no,no,-3.4,92.431,-26.9,0.739,5017.5,0
37,admin.,single,high.school,no,no,no,-1.8,92.893,-46.2,1.334,5099.1,0
70,retired,married,professional.course,no,no,no,-1.1,94.601,-49.5,0.987,4963.6,1
30,management,married,university.degree,no,no,no,1.4,93.444,-36.1,4.962,5228.1,0
58,retired,married,basic.4y,no,yes,no,1.4,94.465,-41.8,4.961,5228.1,0
49,entrepreneur,married,university.degree,no,no,yes,-1.8,93.075,-47.1,1.405,5099.1,0
39,services,single,professional.course,unknown,yes,no,-1.8,92.893,-46.2,1.327,5099.1,0
57,management,married,university.degree,no,yes,no,-0.1,93.2,-42.0,4.153,5195.8,0
31,management,single,university.degree,no,no,no,1.4,93.444,-36.1,4.965,5228.1,0
55,admin.,married,high.school,no,yes,no,1.4,94.465,-41.8,4.961,5228.1,0
38,entrepreneur,divorced,basic.9y,no,yes,yes,-0.1,93.2,-42.0,4.12,5195.8,0
24,services,single,high.school,no,yes,no,1.1,93.994,-36.4,4.859,5191.0,0
47,management,married,basic.9y,no,no,no,-0.1,93.2,-42.0,4.191,5195.8,0
43,blue-collar,divorced,basic.9y,unknown,no,no,1.4,94.465,-41.8,4.961,5228.1,0
49,services,married,high.school,unknown,no,no,1.4,94.465,-41.8,4.961,5228.1,0
26,admin.,married,high.school,no,no,no,1.4,93.918,-42.7,4.963,5228.1,0
42,technician,married,professional.course,no,yes,no,1.1,93.994,-36.4,4.856,5191.0,0
43,entrepreneur,married,basic.9y,unknown,no,no,1.1,93.994,-36.4,4.857,5191.0,0
45,technician,married,university.degree,no,yes,no,1.1,93.994,-36.4,4.86,5191.0,0
35,admin.,single,high.school,no,yes,no,-2.9,92.469,-33.6,1.059,5076.2,0
32,entrepreneur,married,university.degree,no,no,yes,-1.7,94.215,-40.3,0.822,4991.6,0
26,blue-collar,single,basic.9y,unknown,yes,no,1.4,93.918,-42.7,4.96,5228.1,0
28,services,single,high.school,no,yes,yes,-1.1,94.199,-37.5,0.878,4963.6,0
26,self-employed,single,university.degree,no,no,no,-1.8,92.893,-46.2,1.27,5099.1,1
48,management,married,university.degree,unknown,yes,no,1.1,93.994,-36.4,4.856,5191.0,0
58,blue-collar,married,basic.9y,unknown,yes,no,1.4,94.465,-41.8,4.959,5228.1,0
44,admin.,married,university.degree,no,yes,no,-3.4,92.379,-29.8,0.809,5017.5,0
29,blue-collar,single,basic.6y,no,no,no,1.1,93.994,-36.4,4.855,5191.0,0
41,technician,married,professional.course,no,no,no,-0.1,93.2,-42.0,4.021,5195.8,0
51,blue-collar,married,basic.4y,no,yes,no,1.4,94.465,-41.8,4.961,5228.1,0
37,blue-collar,married,basic.9y,no,no,yes,1.1,93.994,-36.4,4.857,5191.0,0
31,blue-collar,single,basic.9y,no,no,no,-1.8,93.075,-47.1,1.483,5099.1,0
39,entrepreneur,married,high.school,unknown,no,yes,1.1,93.994,-36.4,4.859,5191.0,0
35,admin.,single,university.degree,no,no,no,-2.9,92.201,-31.4,0.883,5076.2,0
42,technician,married,professional.course,no,yes,no,-2.9,92.201,-31.4,0.869,5076.2,1
40,management,married,university.degree,no,yes,no,-1.7,94.215,-40.3,0.896,4991.6,1
65,retired,married,basic.4y,no,yes,no,-1.8,93.369,-34.8,0.646,5008.7,0
44,admin.,divorced,high.school,no,no,no,1.4,94.465,-41.8,4.961,5228.1,0
54,management,married,high.school,no,no,no,1.4,93.444,-36.1,4.963,5228.1,0
34,services,divorced,high.school,no,no,no,-1.8,92.893,-46.2,1.25,5099.1,0
44,management,married,basic.6y,no,yes,yes,-1.8,92.843,-50.0,1.757,5099.1,0
31,admin.,married,high.school,no,no,no,1.4,93.918,-42.7,4.961,5228.1,0
32,technician,married,high.school,no,yes,no,-1.8,92.893,-46.2,1.299,5099.1,0
40,blue-collar,married,basic.6y,no,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
52,housemaid,married,basic.4y,no,no,no,1.4,93.918,-42.7,4.962,5228.1,0
43,management,married,high.school,no,no,no,1.4,94.465,-41.8,4.962,5228.1,0
66,retired,married,basic.4y,no,yes,no,-1.1,94.601,-49.5,0.972,4963.6,1
35,blue-collar,married,basic.9y,unknown,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
35,admin.,married,university.degree,no,no,no,1.1,93.994,-36.4,4.864,5191.0,0
84,retired,divorced,unknown,unknown,no,no,-1.1,94.199,-37.5,0.877,4963.6,1
45,services,married,professional.course,no,yes,yes,1.4,93.918,-42.7,4.962,5228.1,0
22,blue-collar,single,basic.9y,no,yes,no,-2.9,92.963,-40.8,1.281,5076.2,0
31,unemployed,single,high.school,no,no,no,-1.8,92.893,-46.2,1.25,5099.1,0
30,admin.,single,university.degree,no,no,no,1.4,93.444,-36.1,4.965,5228.1,0
33,technician,single,high.school,no,no,no,-1.8,93.075,-47.1,1.405,5099.1,1
72,retired,divorced,basic.4y,no,yes,yes,-2.9,92.201,-31.4,0.873,5076.2,0
47,admin.,married,basic.9y,no,yes,no,1.1,93.994,-36.4,4.857,5191.0,0
28,admin.,single,university.degree,no,no,no,-1.8,93.369,-34.8,0.636,5008.7,0
59,retired,divorced,university.degree,no,no,no,1.4,94.465,-41.8,4.865,5228.1,1
51,admin.,married,university.degree,no,no,no,1.1,93.994,-36.4,4.856,5191.0,0
47,self-employed,married,basic.4y,unknown,unknown,unknown,1.4,94.465,-41.8,4.864,5228.1,0
39,admin.,single,high.school,no,no,no,-1.8,93.075,-47.1,1.405,5099.1,0
31,admin.,single,university.degree,no,no,no,-2.9,92.201,-31.4,0.861,5076.2,0
32,admin.,divorced,university.degree,no,yes,no,1.4,93.444,-36.1,4.965,5228.1,1
31,blue-collar,divorced,high.school,no,yes,no,-1.8,92.893,-46.2,1.281,5099.1,1
54,housemaid,married,basic.4y,unknown,yes,no,1.4,93.918,-42.7,4.963,5228.1,0
